Horodate;Valeur
2018-04-11T09:30:00+02:00;28
2018-04-11T10:00:00+02:00;68
2018-04-11T10:30:00+02:00;52
2018-04-11T11:00:00+02:00;30
2018-04-11T11:30:00+02:00;30
2018-04-11T12:00:00+02:00;38
2018-04-11T12:30:00+02:00;82
2018-04-11T13:00:00+02:00;30
2018-04-11T13:30:00+02:00;30
2018-04-11T14:00:00+02:00;28
2018-04-11T14:30:00+02:00;696
2018-04-11T15:00:00+02:00;1736
2018-04-11T15:30:00+02:00;940
2018-04-11T16:00:00+02:00;492
2018-04-11T16:30:00+02:00;160
2018-04-11T17:00:00+02:00;78
2018-04-11T17:30:00+02:00;30
2018-04-11T18:00:00+02:00;28
2018-04-11T18:30:00+02:00;30
2018-04-11T19:00:00+02:00;52
2018-04-11T19:30:00+02:00;68
2018-04-11T20:00:00+02:00;30
2018-04-11T20:30:00+02:00;30
2018-04-11T21:00:00+02:00;30
2018-04-11T21:30:00+02:00;1190
2018-04-11T22:00:00+02:00;1128
2018-04-11T22:30:00+02:00;1140
2018-04-11T23:00:00+02:00;1166
2018-04-11T23:30:00+02:00;558
2018-04-12T00:00:00+02:00;52
2018-04-12T00:30:00+02:00;34
2018-04-12T01:00:00+02:00;32
2018-04-12T01:30:00+02:00;706
2018-04-12T02:00:00+02:00;1430
2018-04-12T02:30:00+02:00;480
2018-04-12T03:00:00+02:00;404
2018-04-12T03:30:00+02:00;334
2018-04-12T04:00:00+02:00;208
2018-04-12T04:30:00+02:00;134
2018-04-12T05:00:00+02:00;150
2018-04-12T05:30:00+02:00;142
2018-04-12T06:00:00+02:00;178
2018-04-12T06:30:00+02:00;128
2018-04-12T07:00:00+02:00;144
2018-04-12T07:30:00+02:00;58
2018-04-12T08:00:00+02:00;140
2018-04-12T08:30:00+02:00;394
2018-04-12T09:00:00+02:00;102
2018-04-12T09:30:00+02:00;70
2018-04-12T10:00:00+02:00;228
2018-04-12T10:30:00+02:00;118
2018-04-12T11:00:00+02:00;36
2018-04-12T11:30:00+02:00;30
2018-04-12T12:00:00+02:00;28
2018-04-12T12:30:00+02:00;58
2018-04-12T13:00:00+02:00;58
2018-04-12T13:30:00+02:00;28
2018-04-12T14:00:00+02:00;30
2018-04-12T14:30:00+02:00;674
2018-04-12T15:00:00+02:00;1958
2018-04-12T15:30:00+02:00;1930
2018-04-12T16:00:00+02:00;1658
2018-04-12T16:30:00+02:00;678
2018-04-12T17:00:00+02:00;62
2018-04-12T17:30:00+02:00;58
2018-04-12T18:00:00+02:00;30
2018-04-12T18:30:00+02:00;28
2018-04-12T19:00:00+02:00;30
2018-04-12T19:30:00+02:00;66
2018-04-12T20:00:00+02:00;56
2018-04-12T20:30:00+02:00;28
2018-04-12T21:00:00+02:00;30
2018-04-12T21:30:00+02:00;56
2018-04-12T22:00:00+02:00;58
2018-04-12T22:30:00+02:00;30
2018-04-12T23:00:00+02:00;28
2018-04-12T23:30:00+02:00;28
2018-04-13T00:00:00+02:00;76
2018-04-13T00:30:00+02:00;42
2018-04-13T01:00:00+02:00;28
2018-04-13T01:30:00+02:00;628
2018-04-13T02:00:00+02:00;680
2018-04-13T02:30:00+02:00;630
2018-04-13T03:00:00+02:00;298
2018-04-13T03:30:00+02:00;356
2018-04-13T04:00:00+02:00;156
2018-04-13T04:30:00+02:00;296
2018-04-13T05:00:00+02:00;186
2018-04-13T05:30:00+02:00;184
2018-04-13T06:00:00+02:00;142
2018-04-13T06:30:00+02:00;212
2018-04-13T07:00:00+02:00;138
2018-04-13T07:30:00+02:00;196
2018-04-13T08:00:00+02:00;28
2018-04-13T08:30:00+02:00;46
2018-04-13T09:00:00+02:00;66
2018-04-13T09:30:00+02:00;28
2018-04-13T10:00:00+02:00;30
2018-04-13T10:30:00+02:00;30
2018-04-13T11:00:00+02:00;76
2018-04-13T11:30:00+02:00;34
2018-04-13T12:00:00+02:00;28
2018-04-13T12:30:00+02:00;30
2018-04-13T13:00:00+02:00;40
2018-04-13T13:30:00+02:00;72
2018-04-13T14:00:00+02:00;28
2018-04-13T14:30:00+02:00;490
2018-04-13T15:00:00+02:00;466
2018-04-13T15:30:00+02:00;402
2018-04-13T16:00:00+02:00;258
2018-04-13T16:30:00+02:00;136
2018-04-13T17:00:00+02:00;30
2018-04-13T17:30:00+02:00;64
2018-04-13T18:00:00+02:00;52
2018-04-13T18:30:00+02:00;30
2018-04-13T19:00:00+02:00;30
2018-04-13T19:30:00+02:00;50
2018-04-13T20:00:00+02:00;66
2018-04-13T20:30:00+02:00;30
2018-04-13T21:00:00+02:00;30
2018-04-13T21:30:00+02:00;30
2018-04-13T22:00:00+02:00;66
2018-04-13T22:30:00+02:00;52
2018-04-13T23:00:00+02:00;30
2018-04-13T23:30:00+02:00;32
2018-04-14T00:00:00+02:00;34
2018-04-14T00:30:00+02:00;80
2018-04-14T01:00:00+02:00;30
2018-04-14T01:30:00+02:00;654
2018-04-14T02:00:00+02:00;658
2018-04-14T02:30:00+02:00;420
2018-04-14T03:00:00+02:00;366
2018-04-14T03:30:00+02:00;238
2018-04-14T04:00:00+02:00;228
2018-04-14T04:30:00+02:00;172
2018-04-14T05:00:00+02:00;230
2018-04-14T05:30:00+02:00;138
2018-04-14T06:00:00+02:00;136
2018-04-14T06:30:00+02:00;252
2018-04-14T07:00:00+02:00;156
2018-04-14T07:30:00+02:00;130
2018-04-14T08:00:00+02:00;30
2018-04-14T08:30:00+02:00;58
2018-04-14T09:00:00+02:00;50
2018-04-14T09:30:00+02:00;30
2018-04-14T10:00:00+02:00;30
2018-04-14T10:30:00+02:00;42
2018-04-14T11:00:00+02:00;72
2018-04-14T11:30:00+02:00;30
2018-04-14T12:00:00+02:00;30
2018-04-14T12:30:00+02:00;36
2018-04-14T13:00:00+02:00;78
2018-04-14T13:30:00+02:00;30
2018-04-14T14:00:00+02:00;30
2018-04-14T14:30:00+02:00;450
2018-04-14T15:00:00+02:00;516
2018-04-14T15:30:00+02:00;350
2018-04-14T16:00:00+02:00;270
2018-04-14T16:30:00+02:00;226
2018-04-14T17:00:00+02:00;54
2018-04-14T17:30:00+02:00;60
2018-04-14T18:00:00+02:00;28
2018-04-14T18:30:00+02:00;30
2018-04-14T19:00:00+02:00;46
2018-04-14T19:30:00+02:00;68
2018-04-14T20:00:00+02:00;28
2018-04-14T20:30:00+02:00;30
2018-04-14T21:00:00+02:00;44
2018-04-14T21:30:00+02:00;68
2018-04-14T22:00:00+02:00;30
2018-04-14T22:30:00+02:00;28
2018-04-14T23:00:00+02:00;44
2018-04-14T23:30:00+02:00;68
2018-04-15T00:00:00+02:00;28
2018-04-15T00:30:00+02:00;30
2018-04-15T01:00:00+02:00;28
2018-04-15T01:30:00+02:00;696
2018-04-15T02:00:00+02:00;610
2018-04-15T02:30:00+02:00;416
2018-04-15T03:00:00+02:00;348
2018-04-15T03:30:00+02:00;298
2018-04-15T04:00:00+02:00;244
2018-04-15T04:30:00+02:00;186
2018-04-15T05:00:00+02:00;236
2018-04-15T05:30:00+02:00;168
2018-04-15T06:00:00+02:00;150
2018-04-15T06:30:00+02:00;136
2018-04-15T07:00:00+02:00;284
2018-04-15T07:30:00+02:00;40
2018-04-15T08:00:00+02:00;72
2018-04-15T08:30:00+02:00;30
2018-04-15T09:00:00+02:00;30
2018-04-15T09:30:00+02:00;30
2018-04-15T10:00:00+02:00;66
2018-04-15T10:30:00+02:00;48
2018-04-15T11:00:00+02:00;30
2018-04-15T11:30:00+02:00;32
2018-04-15T12:00:00+02:00;78
2018-04-15T12:30:00+02:00;30
2018-04-15T13:00:00+02:00;30
2018-04-15T13:30:00+02:00;30
2018-04-15T14:00:00+02:00;56
2018-04-15T14:30:00+02:00;602
2018-04-15T15:00:00+02:00;506
2018-04-15T15:30:00+02:00;302
2018-04-15T16:00:00+02:00;272
2018-04-15T16:30:00+02:00;256
2018-04-15T17:00:00+02:00;30
2018-04-15T17:30:00+02:00;32
2018-04-15T18:00:00+02:00;58
2018-04-15T18:30:00+02:00;62
2018-04-15T19:00:00+02:00;30
2018-04-15T19:30:00+02:00;30
2018-04-15T20:00:00+02:00;62
2018-04-15T20:30:00+02:00;58
2018-04-15T21:00:00+02:00;32
2018-04-15T21:30:00+02:00;30
2018-04-15T22:00:00+02:00;56
2018-04-15T22:30:00+02:00;64
2018-04-15T23:00:00+02:00;30
2018-04-15T23:30:00+02:00;30
2018-04-16T00:00:00+02:00;54
2018-04-16T00:30:00+02:00;64
2018-04-16T01:00:00+02:00;30
2018-04-16T01:30:00+02:00;658
2018-04-16T02:00:00+02:00;672
2018-04-16T02:30:00+02:00;456
2018-04-16T03:00:00+02:00;268
2018-04-16T03:30:00+02:00;234
2018-04-16T04:00:00+02:00;236
2018-04-16T04:30:00+02:00;274
2018-04-16T05:00:00+02:00;150
2018-04-16T05:30:00+02:00;132
2018-04-16T06:00:00+02:00;262
2018-04-16T06:30:00+02:00;122
2018-04-16T07:00:00+02:00;186
2018-04-16T07:30:00+02:00;140
2018-04-16T08:00:00+02:00;30
2018-04-16T08:30:00+02:00;30
2018-04-16T09:00:00+02:00;50
2018-04-16T09:30:00+02:00;66
2018-04-16T10:00:00+02:00;30
2018-04-16T10:30:00+02:00;30
2018-04-16T11:00:00+02:00;64
2018-04-16T11:30:00+02:00;50
2018-04-16T12:00:00+02:00;30
2018-04-16T12:30:00+02:00;30
2018-04-16T13:00:00+02:00;52
2018-04-16T13:30:00+02:00;66
2018-04-16T14:00:00+02:00;30
2018-04-16T14:30:00+02:00;514
2018-04-16T15:00:00+02:00;576
2018-04-16T15:30:00+02:00;300
2018-04-16T16:00:00+02:00;262
2018-04-16T16:30:00+02:00;164
2018-04-16T17:00:00+02:00;30
2018-04-16T17:30:00+02:00;68
2018-04-16T18:00:00+02:00;54
2018-04-16T18:30:00+02:00;32
2018-04-16T19:00:00+02:00;30
2018-04-16T19:30:00+02:00;76
2018-04-16T20:00:00+02:00;44
2018-04-16T20:30:00+02:00;30
2018-04-16T21:00:00+02:00;34
2018-04-16T21:30:00+02:00;310
2018-04-16T22:00:00+02:00;372
2018-04-16T22:30:00+02:00;258
2018-04-16T23:00:00+02:00;178
2018-04-16T23:30:00+02:00;218
2018-04-17T00:00:00+02:00;64
2018-04-17T00:30:00+02:00;66
2018-04-17T01:00:00+02:00;70
2018-04-17T01:30:00+02:00;680
2018-04-17T02:00:00+02:00;708
2018-04-17T02:30:00+02:00;370
2018-04-17T03:00:00+02:00;432
2018-04-17T03:30:00+02:00;216
2018-04-17T04:00:00+02:00;320
2018-04-17T04:30:00+02:00;154
2018-04-17T05:00:00+02:00;140
2018-04-17T05:30:00+02:00;160
2018-04-17T06:00:00+02:00;246
2018-04-17T06:30:00+02:00;192
2018-04-17T07:00:00+02:00;182
2018-04-17T07:30:00+02:00;50
2018-04-17T08:00:00+02:00;70
2018-04-17T08:30:00+02:00;30
2018-04-17T09:00:00+02:00;30
2018-04-17T09:30:00+02:00;48
2018-04-17T10:00:00+02:00;86
2018-04-17T10:30:00+02:00;148
2018-04-17T11:00:00+02:00;32
2018-04-17T11:30:00+02:00;34
2018-04-17T12:00:00+02:00;84
2018-04-17T12:30:00+02:00;30
2018-04-17T13:00:00+02:00;30
2018-04-17T13:30:00+02:00;28
2018-04-17T14:00:00+02:00;48
2018-04-17T14:30:00+02:00;706
2018-04-17T15:00:00+02:00;1624
2018-04-17T15:30:00+02:00;820
2018-04-17T16:00:00+02:00;516
2018-04-17T16:30:00+02:00;182
2018-04-17T17:00:00+02:00;30
2018-04-17T17:30:00+02:00;30
2018-04-17T18:00:00+02:00;76
2018-04-17T18:30:00+02:00;46
2018-04-17T19:00:00+02:00;32
2018-04-17T19:30:00+02:00;30
2018-04-17T20:00:00+02:00;82
2018-04-17T20:30:00+02:00;48
2018-04-17T21:00:00+02:00;228
2018-04-17T21:30:00+02:00;1530
2018-04-17T22:00:00+02:00;140
2018-04-17T22:30:00+02:00;78
2018-04-17T23:00:00+02:00;66
2018-04-17T23:30:00+02:00;126
2018-04-18T00:00:00+02:00;80
2018-04-18T00:30:00+02:00;36
2018-04-18T01:00:00+02:00;40
2018-04-18T01:30:00+02:00;590
2018-04-18T02:00:00+02:00;660
2018-04-18T02:30:00+02:00;362
2018-04-18T03:00:00+02:00;254
2018-04-18T03:30:00+02:00;304
2018-04-18T04:00:00+02:00;252
2018-04-18T04:30:00+02:00;156
2018-04-18T05:00:00+02:00;144
2018-04-18T05:30:00+02:00;300
2018-04-18T06:00:00+02:00;168
2018-04-18T06:30:00+02:00;136
2018-04-18T07:00:00+02:00;138
2018-04-18T07:30:00+02:00;180
2018-04-18T08:00:00+02:00;44
2018-04-18T08:30:00+02:00;32
2018-04-18T09:00:00+02:00;50
2018-04-18T09:30:00+02:00;140
2018-04-18T10:00:00+02:00;50
2018-04-18T10:30:00+02:00;30
2018-04-18T11:00:00+02:00;58
2018-04-18T11:30:00+02:00;68
2018-04-18T12:00:00+02:00;30
2018-04-18T12:30:00+02:00;30
2018-04-18T13:00:00+02:00;84
2018-04-18T13:30:00+02:00;40
2018-04-18T14:00:00+02:00;30
2018-04-18T14:30:00+02:00;656
2018-04-18T15:00:00+02:00;1506
2018-04-18T15:30:00+02:00;630
2018-04-18T16:00:00+02:00;406
2018-04-18T16:30:00+02:00;156
2018-04-18T17:00:00+02:00;72
2018-04-18T17:30:00+02:00;30
2018-04-18T18:00:00+02:00;30
2018-04-18T18:30:00+02:00;68
2018-04-18T19:00:00+02:00;64
2018-04-18T19:30:00+02:00;286
2018-04-18T20:00:00+02:00;394
2018-04-18T20:30:00+02:00;962
2018-04-18T21:00:00+02:00;156
2018-04-18T21:30:00+02:00;70
2018-04-18T22:00:00+02:00;66
2018-04-18T22:30:00+02:00;108
2018-04-18T23:00:00+02:00;86
2018-04-18T23:30:00+02:00;84
2018-04-19T00:00:00+02:00;64
2018-04-19T00:30:00+02:00;88
2018-04-19T01:00:00+02:00;34
2018-04-19T01:30:00+02:00;638
2018-04-19T02:00:00+02:00;632
2018-04-19T02:30:00+02:00;450
2018-04-19T03:00:00+02:00;270
2018-04-19T03:30:00+02:00;276
2018-04-19T04:00:00+02:00;180
2018-04-19T04:30:00+02:00;314
2018-04-19T05:00:00+02:00;138
2018-04-19T05:30:00+02:00;156
2018-04-19T06:00:00+02:00;166
2018-04-19T06:30:00+02:00;182
2018-04-19T07:00:00+02:00;154
2018-04-19T07:30:00+02:00;166
2018-04-19T08:00:00+02:00;62
2018-04-19T08:30:00+02:00;98
2018-04-19T09:00:00+02:00;36
2018-04-19T09:30:00+02:00;70
2018-04-19T10:00:00+02:00;36
2018-04-19T10:30:00+02:00;84
2018-04-19T11:00:00+02:00;32
2018-04-19T11:30:00+02:00;30
2018-04-19T12:00:00+02:00;28
2018-04-19T12:30:00+02:00;82
2018-04-19T13:00:00+02:00;48
2018-04-19T13:30:00+02:00;28
2018-04-19T14:00:00+02:00;30
2018-04-19T14:30:00+02:00;714
2018-04-19T15:00:00+02:00;980
2018-04-19T15:30:00+02:00;512
2018-04-19T16:00:00+02:00;258
2018-04-19T16:30:00+02:00;292
2018-04-19T17:00:00+02:00;84
2018-04-19T17:30:00+02:00;40
2018-04-19T18:00:00+02:00;28
2018-04-19T18:30:00+02:00;52
2018-04-19T19:00:00+02:00;82
2018-04-19T19:30:00+02:00;36
2018-04-19T20:00:00+02:00;28
2018-04-19T20:30:00+02:00;98
2018-04-19T21:00:00+02:00;138
2018-04-19T21:30:00+02:00;112
2018-04-19T22:00:00+02:00;96
2018-04-19T22:30:00+02:00;130
2018-04-19T23:00:00+02:00;128
2018-04-19T23:30:00+02:00;94
2018-04-20T00:00:00+02:00;54
2018-04-20T00:30:00+02:00;76
2018-04-20T01:00:00+02:00;80
2018-04-20T01:30:00+02:00;658
2018-04-20T02:00:00+02:00;554
2018-04-20T02:30:00+02:00;382
2018-04-20T03:00:00+02:00;412
2018-04-20T03:30:00+02:00;154
2018-04-20T04:00:00+02:00;272
2018-04-20T04:30:00+02:00;172
2018-04-20T05:00:00+02:00;204
2018-04-20T05:30:00+02:00;270
2018-04-20T06:00:00+02:00;144
2018-04-20T06:30:00+02:00;164
2018-04-20T07:00:00+02:00;194
2018-04-20T07:30:00+02:00;148
2018-04-20T08:00:00+02:00;30
2018-04-20T08:30:00+02:00;106
2018-04-20T09:00:00+02:00;86
2018-04-20T09:30:00+02:00;40
2018-04-20T10:00:00+02:00;32
2018-04-20T10:30:00+02:00;30
2018-04-20T11:00:00+02:00;84
2018-04-20T11:30:00+02:00;60
2018-04-20T12:00:00+02:00;30
2018-04-20T12:30:00+02:00;30
2018-04-20T13:00:00+02:00;62
2018-04-20T13:30:00+02:00;82
2018-04-20T14:00:00+02:00;30
2018-04-20T14:30:00+02:00;656
2018-04-20T15:00:00+02:00;1728
2018-04-20T15:30:00+02:00;910
2018-04-20T16:00:00+02:00;454
2018-04-20T16:30:00+02:00;182
2018-04-20T17:00:00+02:00;34
2018-04-20T17:30:00+02:00;88
2018-04-20T18:00:00+02:00;62
2018-04-20T18:30:00+02:00;30
2018-04-20T19:00:00+02:00;32
2018-04-20T19:30:00+02:00;86
2018-04-20T20:00:00+02:00;80
2018-04-20T20:30:00+02:00;32
2018-04-20T21:00:00+02:00;462
2018-04-20T21:30:00+02:00;330
2018-04-20T22:00:00+02:00;146
2018-04-20T22:30:00+02:00;114
2018-04-20T23:00:00+02:00;108
2018-04-20T23:30:00+02:00;154
2018-04-21T00:00:00+02:00;124
2018-04-21T00:30:00+02:00;94
2018-04-21T01:00:00+02:00;90
2018-04-21T01:30:00+02:00;726
2018-04-21T02:00:00+02:00;618
2018-04-21T02:30:00+02:00;388
2018-04-21T03:00:00+02:00;206
2018-04-21T03:30:00+02:00;328
2018-04-21T04:00:00+02:00;190
2018-04-21T04:30:00+02:00;268
2018-04-21T05:00:00+02:00;158
2018-04-21T05:30:00+02:00;192
2018-04-21T06:00:00+02:00;208
2018-04-21T06:30:00+02:00;178
2018-04-21T07:00:00+02:00;154
2018-04-21T07:30:00+02:00;50
2018-04-21T08:00:00+02:00;86
2018-04-21T08:30:00+02:00;44
2018-04-21T09:00:00+02:00;34
2018-04-21T09:30:00+02:00;118
2018-04-21T10:00:00+02:00;140
2018-04-21T10:30:00+02:00;62
2018-04-21T11:00:00+02:00;30
2018-04-21T11:30:00+02:00;266
2018-04-21T12:00:00+02:00;88
2018-04-21T12:30:00+02:00;58
2018-04-21T13:00:00+02:00;30
2018-04-21T13:30:00+02:00;32
2018-04-21T14:00:00+02:00;82
2018-04-21T14:30:00+02:00;704
2018-04-21T15:00:00+02:00;1924
2018-04-21T15:30:00+02:00;1050
2018-04-21T16:00:00+02:00;582
2018-04-21T16:30:00+02:00;258
2018-04-21T17:00:00+02:00;32
2018-04-21T17:30:00+02:00;30
2018-04-21T18:00:00+02:00;30
2018-04-21T18:30:00+02:00;82
2018-04-21T19:00:00+02:00;206
2018-04-21T19:30:00+02:00;144
2018-04-21T20:00:00+02:00;134
2018-04-21T20:30:00+02:00;80
2018-04-21T21:00:00+02:00;78
2018-04-21T21:30:00+02:00;96
2018-04-21T22:00:00+02:00;150
2018-04-21T22:30:00+02:00;148
2018-04-21T23:00:00+02:00;186
2018-04-21T23:30:00+02:00;136
2018-04-22T00:00:00+02:00;124
2018-04-22T00:30:00+02:00;138
2018-04-22T01:00:00+02:00;62
2018-04-22T01:30:00+02:00;98
2018-04-22T02:00:00+02:00;90
2018-04-22T02:30:00+02:00;52
2018-04-22T03:00:00+02:00;36
2018-04-22T03:30:00+02:00;36
2018-04-22T04:00:00+02:00;88
2018-04-22T04:30:00+02:00;88
2018-04-22T05:00:00+02:00;50
2018-04-22T05:30:00+02:00;32
2018-04-22T06:00:00+02:00;32
2018-04-22T06:30:00+02:00;66
2018-04-22T07:00:00+02:00;86
2018-04-22T07:30:00+02:00;68
2018-04-22T08:00:00+02:00;32
2018-04-22T08:30:00+02:00;32
2018-04-22T09:00:00+02:00;64
2018-04-22T09:30:00+02:00;122
2018-04-22T10:00:00+02:00;342
2018-04-22T10:30:00+02:00;74
2018-04-22T11:00:00+02:00;36
2018-04-22T11:30:00+02:00;34
2018-04-22T12:00:00+02:00;118
2018-04-22T12:30:00+02:00;128
2018-04-22T13:00:00+02:00;106
2018-04-22T13:30:00+02:00;86
2018-04-22T14:00:00+02:00;50
2018-04-22T14:30:00+02:00;32
2018-04-22T15:00:00+02:00;68
2018-04-22T15:30:00+02:00;90
2018-04-22T16:00:00+02:00;86
2018-04-22T16:30:00+02:00;84
2018-04-22T17:00:00+02:00;52
2018-04-22T17:30:00+02:00;38
2018-04-22T18:00:00+02:00;34
2018-04-22T18:30:00+02:00;72
2018-04-22T19:00:00+02:00;98
2018-04-22T19:30:00+02:00;124
2018-04-22T20:00:00+02:00;124
2018-04-22T20:30:00+02:00;90
2018-04-22T21:00:00+02:00;46
2018-04-22T21:30:00+02:00;212
2018-04-22T22:00:00+02:00;146
2018-04-22T22:30:00+02:00;148
2018-04-22T23:00:00+02:00;146
2018-04-22T23:30:00+02:00;130
2018-04-23T00:00:00+02:00;36
2018-04-23T00:30:00+02:00;34
2018-04-23T01:00:00+02:00;60
2018-04-23T01:30:00+02:00;86
2018-04-23T02:00:00+02:00;82
2018-04-23T02:30:00+02:00;44
2018-04-23T03:00:00+02:00;30
2018-04-23T03:30:00+02:00;30
2018-04-23T04:00:00+02:00;56
2018-04-23T04:30:00+02:00;86
2018-04-23T05:00:00+02:00;86
2018-04-23T05:30:00+02:00;40
2018-04-23T06:00:00+02:00;30
2018-04-23T06:30:00+02:00;30
2018-04-23T07:00:00+02:00;54
2018-04-23T07:30:00+02:00;126
2018-04-23T08:00:00+02:00;96
2018-04-23T08:30:00+02:00;80
2018-04-23T09:00:00+02:00;30
2018-04-23T09:30:00+02:00;30
2018-04-23T10:00:00+02:00;28
2018-04-23T10:30:00+02:00;82
2018-04-23T11:00:00+02:00;86
2018-04-23T11:30:00+02:00;68
2018-04-23T12:00:00+02:00;28
2018-04-23T12:30:00+02:00;30
2018-04-23T13:00:00+02:00;30
2018-04-23T13:30:00+02:00;30
2018-04-23T14:00:00+02:00;86
2018-04-23T14:30:00+02:00;84
2018-04-23T15:00:00+02:00;74
2018-04-23T15:30:00+02:00;30
2018-04-23T16:00:00+02:00;30
2018-04-23T16:30:00+02:00;38
2018-04-23T17:00:00+02:00;86
2018-04-23T17:30:00+02:00;84
2018-04-23T18:00:00+02:00;84
2018-04-23T18:30:00+02:00;34
2018-04-23T19:00:00+02:00;32
2018-04-23T19:30:00+02:00;128
2018-04-23T20:00:00+02:00;162
2018-04-23T20:30:00+02:00;140
2018-04-23T21:00:00+02:00;110
2018-04-23T21:30:00+02:00;112
2018-04-23T22:00:00+02:00;96
2018-04-23T22:30:00+02:00;102
2018-04-23T23:00:00+02:00;118
2018-04-23T23:30:00+02:00;136
2018-04-24T00:00:00+02:00;84
2018-04-24T00:30:00+02:00;60
2018-04-24T01:00:00+02:00;30
2018-04-24T01:30:00+02:00;30
2018-04-24T02:00:00+02:00;30
2018-04-24T02:30:00+02:00;54
2018-04-24T03:00:00+02:00;86
2018-04-24T03:30:00+02:00;84
2018-04-24T04:00:00+02:00;58
2018-04-24T04:30:00+02:00;30
2018-04-24T05:00:00+02:00;30
2018-04-24T05:30:00+02:00;40
2018-04-24T06:00:00+02:00;86
2018-04-24T06:30:00+02:00;84
2018-04-24T07:00:00+02:00;44
2018-04-24T07:30:00+02:00;36
2018-04-24T08:00:00+02:00;82
2018-04-24T08:30:00+02:00;46
2018-04-24T09:00:00+02:00;86
2018-04-24T09:30:00+02:00;82
2018-04-24T10:00:00+02:00;44
2018-04-24T10:30:00+02:00;30
2018-04-24T11:00:00+02:00;28
2018-04-24T11:30:00+02:00;52
2018-04-24T12:00:00+02:00;86
2018-04-24T12:30:00+02:00;84
2018-04-24T13:00:00+02:00;32
2018-04-24T13:30:00+02:00;32
2018-04-24T14:00:00+02:00;32
2018-04-24T14:30:00+02:00;82
2018-04-24T15:00:00+02:00;84
2018-04-24T15:30:00+02:00;58
2018-04-24T16:00:00+02:00;30
2018-04-24T16:30:00+02:00;32
2018-04-24T17:00:00+02:00;46
2018-04-24T17:30:00+02:00;86
2018-04-24T18:00:00+02:00;86
2018-04-24T18:30:00+02:00;72
2018-04-24T19:00:00+02:00;32
2018-04-24T19:30:00+02:00;30
2018-04-24T20:00:00+02:00;32
2018-04-24T20:30:00+02:00;32
2018-04-24T21:00:00+02:00;88
2018-04-24T21:30:00+02:00;86
2018-04-24T22:00:00+02:00;82
2018-04-24T22:30:00+02:00;74
2018-04-24T23:00:00+02:00;64
2018-04-24T23:30:00+02:00;60
2018-04-25T00:00:00+02:00;88
2018-04-25T00:30:00+02:00;142
2018-04-25T01:00:00+02:00;116
2018-04-25T01:30:00+02:00;64
2018-04-25T02:00:00+02:00;40
2018-04-25T02:30:00+02:00;34
2018-04-25T03:00:00+02:00;70
2018-04-25T03:30:00+02:00;88
2018-04-25T04:00:00+02:00;78
2018-04-25T04:30:00+02:00;32
2018-04-25T05:00:00+02:00;32
2018-04-25T05:30:00+02:00;32
2018-04-25T06:00:00+02:00;48
2018-04-25T06:30:00+02:00;88
2018-04-25T07:00:00+02:00;88
2018-04-25T07:30:00+02:00;48
2018-04-25T08:00:00+02:00;68
2018-04-25T08:30:00+02:00;38
2018-04-25T09:00:00+02:00;30
2018-04-25T09:30:00+02:00;56
2018-04-25T10:00:00+02:00;86
2018-04-25T10:30:00+02:00;84
2018-04-25T11:00:00+02:00;44
2018-04-25T11:30:00+02:00;28
2018-04-25T12:00:00+02:00;30
2018-04-25T12:30:00+02:00;30
2018-04-25T13:00:00+02:00;60
2018-04-25T13:30:00+02:00;86
2018-04-25T14:00:00+02:00;86
2018-04-25T14:30:00+02:00;46
2018-04-25T15:00:00+02:00;46
2018-04-25T15:30:00+02:00;30
2018-04-25T16:00:00+02:00;64
2018-04-25T16:30:00+02:00;84
2018-04-25T17:00:00+02:00;84
2018-04-25T17:30:00+02:00;38
2018-04-25T18:00:00+02:00;30
2018-04-25T18:30:00+02:00;30
2018-04-25T19:00:00+02:00;80
2018-04-25T19:30:00+02:00;84
2018-04-25T20:00:00+02:00;84
2018-04-25T20:30:00+02:00;32
2018-04-25T21:00:00+02:00;68
2018-04-25T21:30:00+02:00;72
2018-04-25T22:00:00+02:00;912
2018-04-25T22:30:00+02:00;112
2018-04-25T23:00:00+02:00;162
2018-04-25T23:30:00+02:00;58
2018-04-26T00:00:00+02:00;58
2018-04-26T00:30:00+02:00;52
2018-04-26T01:00:00+02:00;94
2018-04-26T01:30:00+02:00;88
2018-04-26T02:00:00+02:00;36
2018-04-26T02:30:00+02:00;32
2018-04-26T03:00:00+02:00;30
2018-04-26T03:30:00+02:00;36
2018-04-26T04:00:00+02:00;88
2018-04-26T04:30:00+02:00;84
2018-04-26T05:00:00+02:00;40
2018-04-26T05:30:00+02:00;30
2018-04-26T06:00:00+02:00;30
2018-04-26T06:30:00+02:00;32
2018-04-26T07:00:00+02:00;86
2018-04-26T07:30:00+02:00;104
2018-04-26T08:00:00+02:00;92
2018-04-26T08:30:00+02:00;54
2018-04-26T09:00:00+02:00;30
2018-04-26T09:30:00+02:00;30
2018-04-26T10:00:00+02:00;60
2018-04-26T10:30:00+02:00;84
2018-04-26T11:00:00+02:00;72
2018-04-26T11:30:00+02:00;30
2018-04-26T12:00:00+02:00;30
2018-04-26T12:30:00+02:00;28
2018-04-26T13:00:00+02:00;78
2018-04-26T13:30:00+02:00;82
2018-04-26T14:00:00+02:00;44
2018-04-26T14:30:00+02:00;30
2018-04-26T15:00:00+02:00;30
2018-04-26T15:30:00+02:00;28
2018-04-26T16:00:00+02:00;78
2018-04-26T16:30:00+02:00;84
